"MShift v0.01: Bowling & Grippo MS1 Base Code MShift v0.01"
"Capture Date: Sun Jan 10 12:16:41 EST 2016"
Time	RPM	CLT	IAT	TPS	MAF	MAP	AFR	vBatt	Load	ignAdv	Knock	speed	dRPM	airMass	pedal	trg err	injPulse	fuel: base	fuel: VE	fuel: EL accel	fuel: tpsAccel	fuel: IAT corr	fuel: wall corr ms	fuel: wall amout	baroCorrection
	RPM	°C	°C	%	V	MAP	AFR	V	%	deg	Volts	kph	dRpm	Kg/h	%	counter	ms	ms	ratio	%	ms	%	ms	ms	%
346.613	1071	101.6	16.5	0	0.00	28	10.10	13.21	28	42.38	2.12	0.00	1.034	0.000	0.000	632	3.905	2.91	73.090	0.000	0.000	1.000	0.000	0.000	1.000
346.736	1073	101.2	16.5	0	0.00	29	10.17	13.62	29	42.35	2.13	0.00	0.998	0.000	0.000	632	3.920	2.93	72.921	0.000	0.000	1.000	0.000	0.000	1.000
346.866	1089	102.5	16.5	0	0.00	28	10.04	13.53	28	42.35	2.15	0.00	0.985	0.000	0.000	633	3.907	2.91	73.010	0.000	0.000	1.000	0.000	0.000	1.000
346.997	1077	101.2	16.4	0	0.00	29	10.13	13.45	29	42.35	2.13	0.00	1.011	0.000	0.000	634	3.933	2.93	72.793	0.000	0.000	1.000	0.000	0.000	1.000
347.120	1078	101.2	16.6	0	0.00	29	10.14	13.51	29	42.34	2.17	0.00	0.999	0.000	0.000	635	3.935	2.92	72.952	0.000	0.000	1.000	0.000	0.000	1.000
347.250	1096	101.2	16.6	0	0.00	29	10.12	13.46	29	42.34	2.13	0.00	0.984	0.000	0.000	636	3.943	2.94	72.611	0.000	0.000	1.000	0.000	0.000	1.000
347.370	1086	100.7	16.5	0	0.00	29	10.07	13.49	29	42.35	2.12	0.00	0.984	0.000	0.000	636	3.930	2.92	72.828	0.000	0.000	1.000	0.000	0.000	1.000
347.498	1089	101.4	16.4	0	0.00	29	10.14	13.54	29	42.35	2.13	0.00	0.997	0.000	0.000	636	3.918	2.92	72.942	0.000	0.000	1.000	0.000	0.000	1.000
347.628	1099	101.6	16.4	0	0.00	28	10.09	13.48	28	42.36	2.14	0.00	0.991	0.000	0.000	636	3.899	2.90	72.983	0.000	0.000	1.000	0.000	0.000	1.000
347.760	1103	101.4	16.5	0	0.00	28	10.09	13.66	28	42.35	2.12	0.00	0.996	0.000	0.000	637	3.892	2.89	73.008	0.000	0.000	1.000	0.000	0.000	1.000
347.890	1082	101.0	16.4	0	0.00	28	10.16	13.59	28	42.36	2.10	0.00	1.019	0.000	0.000	638	3.891	2.90	73.021	0.000	0.000	1.000	0.000	0.000	1.000
348.009	1090	101.4	16.4	0	0.00	29	10.10	13.59	29	42.36	2.14	0.00	0.993	0.000	0.000	639	3.939	2.94	72.679	0.000	0.000	1.000	0.000	0.000	1.000
348.140	1064	101.4	16.4	0	0.00	29	10.06	13.46	29	42.36	2.13	0.00	1.024	0.000	0.000	640	3.930	2.93	72.940	0.000	0.000	1.000	0.000	0.000	1.000
348.271	1067	101.4	16.4	0	0.00	29	10.11	13.74	29	42.35	2.13	0.00	1.022	0.000	0.000	640	3.958	2.95	72.546	0.000	0.000	1.000	0.000	0.000	1.000
348.399	1059	101.4	16.4	0	0.00	29	10.00	13.30	29	42.36	2.12	0.00	1.008	0.000	0.000	640	3.968	2.95	72.753	0.000	0.000	1.000	0.000	0.000	1.000
348.525	1058	101.4	16.4	0	0.00	29	10.12	13.63	29	42.36	2.08	0.00	1.001	0.000	0.000	640	3.985	2.98	72.529	0.000	0.000	1.000	0.000	0.000	1.000
348.660	1039	101.6	16.4	0	0.00	29	10.00	13.17	29	42.36	2.12	0.00	1.018	0.000	0.000	640	3.991	2.99	72.566	0.000	0.000	1.000	0.000	0.000	1.000
348.783	1056	101.4	16.5	0	0.00	30	10.00	13.24	30	42.36	2.14	0.00	0.984	0.000	0.000	640	4.020	3.02	72.272	0.000	0.000	1.000	0.000	0.000	1.000
348.911	1058	101.6	16.5	0	0.00	30	10.11	13.80	30	42.35	2.10	0.00	0.998	0.000	0.000	640	3.987	2.99	72.400	0.000	0.000	1.000	0.000	0.000	1.000
349.043	1058	101.4	16.4	0	0.00	29	10.08	13.24	29	42.36	2.13	0.00	1.000	0.000	0.000	640	3.981	2.98	72.527	0.000	0.000	1.000	0.000	0.000	1.000
349.167	1084	101.6	16.5	0	0.00	29	10.07	13.44	29	42.35	2.11	0.00	1.001	0.000	0.000	640	3.950	2.94	72.611	0.000	0.000	1.000	0.000	0.000	1.000
349.295	1090	101.2	16.5	0	0.00	29	10.00	13.30	29	42.35	2.13	0.00	0.994	0.000	0.000	640	3.928	2.92	72.838	0.000	0.000	1.000	0.000	0.000	1.000
349.422	1094	101.2	16.5	0	0.00	28	10.10	13.82	28	42.35	2.13	0.00	0.996	0.000	0.000	640	3.894	2.90	72.999	0.000	0.000	1.000	0.000	0.000	1.000
349.547	1098	101.6	16.4	0	0.00	28	10.07	13.21	28	42.36	2.12	0.00	0.996	0.000	0.000	640	3.907	2.91	72.909	0.000	0.000	1.000	0.000	0.000	1.000
349.681	1064	101.4	16.4	0	0.00	29	10.08	13.48	29	42.36	2.12	0.00	0.990	0.000	0.000	640	3.951	2.95	72.789	0.000	0.000	1.000	0.000	0.000	1.000
349.811	1075	100.5	16.5	0	0.00	29	10.00	13.35	29	42.36	2.13	0.00	0.990	0.000	0.000	640	3.946	2.95	72.739	0.000	0.000	1.000	0.000	0.000	1.000
349.932	1061	100.7	16.5	0	0.00	29	10.08	13.83	29	42.35	2.14	0.00	1.004	0.000	0.000	640	3.967	2.98	72.603	0.000	0.000	1.000	0.000	0.000	1.000
350.057	1062	101.0	16.4	0	0.00	29	10.07	13.28	29	42.36	2.14	0.00	0.999	0.000	0.000	640	3.987	2.98	72.503	0.000	0.000	1.000	0.000	0.000	1.000
350.188	1087	101.9	16.4	0	0.00	29	10.01	13.80	29	42.36	2.14	0.00	0.977	0.000	0.000	640	3.938	2.95	72.616	0.000	0.000	1.000	0.000	0.000	1.000
350.320	1067	101.8	16.5	0	0.00	29	10.05	13.57	29	42.36	2.13	0.00	1.019	0.000	0.000	641	3.979	2.96	72.597	0.000	0.000	1.000	0.000	0.000	1.000
350.449	1093	101.6	16.3	0	0.00	29	10.06	13.52	29	42.37	2.13	0.00	0.976	0.000	0.000	641	3.928	2.93	72.757	0.000	0.000	1.000	0.000	0.000	1.000
350.579	1085	101.6	16.5	0	0.00	28	10.09	13.30	28	42.35	2.13	0.00	0.981	0.000	0.000	642	3.910	2.90	72.997	0.000	0.000	1.000	0.000	0.000	1.000
350.700	1121	101.8	16.5	0	0.00	28	10.05	13.46	28	42.35	2.14	0.00	0.987	0.000	0.000	643	3.872	2.87	73.175	0.000	0.000	1.000	0.000	0.000	1.000
350.830	1099	102.1	16.5	0	0.00	28	10.00	13.61	28	42.35	2.16	0.00	1.020	0.000	0.000	644	3.899	2.90	72.952	0.000	0.000	1.000	0.000	0.000	1.000
350.954	1110	101.8	16.5	0	0.00	28	10.05	13.74	28	42.35	2.13	0.00	0.990	0.000	0.000	644	3.878	2.89	73.027	0.000	0.000	1.000	0.000	0.000	1.000
351.082	1107	102.3	16.5	0	0.00	28	10.01	13.33	28	42.35	2.13	0.00	1.003	0.000	0.000	644	3.871	2.87	73.195	0.000	0.000	1.000	0.000	0.000	1.000
351.210	1098	101.8	16.5	0	0.00	28	10.02	13.27	28	42.35	2.13	0.00	1.008	0.000	0.000	644	3.892	2.89	73.007	0.000	0.000	1.000	0.000	0.000	1.000
351.338	1079	101.6	16.5	0	0.00	29	10.06	13.85	29	42.35	2.12	0.00	1.018	0.000	0.000	644	3.914	2.91	72.970	0.000	0.000	1.000	0.000	0.000	1.000
351.466	1080	101.8	16.5	0	0.00	29	10.05	13.12	29	42.34	2.13	0.00	0.999	0.000	0.000	646	3.927	2.93	72.882	0.000	0.000	1.000	0.000	0.000	1.000
351.594	1056	102.5	16.5	0	0.00	29	10.01	13.57	29	42.35	2.12	0.00	1.022	0.000	0.000	646	3.969	2.96	72.634	0.000	0.000	1.000	0.000	0.000	1.000
351.721	1053	101.8	16.5	0	0.00	29	10.05	13.68	29	42.35	2.12	0.00	1.003	0.000	0.000	646	3.979	2.98	72.489	0.000	0.000	1.000	0.000	0.000	1.000
351.849	1083	101.6	16.5	0	0.00	29	10.05	13.32	29	42.35	2.14	0.00	0.972	0.000	0.000	646	3.953	2.95	72.611	0.000	0.000	1.000	0.000	0.000	1.000
351.981	1091	101.6	16.5	0	0.00	29	10.05	13.90	29	42.35	2.12	0.00	0.993	0.000	0.000	646	3.956	2.96	72.466	0.000	0.000	1.000	0.000	0.000	1.000
352.106	1064	101.9	16.6	0	0.00	29	10.07	13.41	29	42.35	2.12	0.00	1.025	0.000	0.000	646	3.957	2.94	72.812	0.000	0.000	1.000	0.000	0.000	1.000
352.234	1093	102.5	16.5	0	0.00	29	10.04	13.58	29	42.35	2.12	0.00	0.973	0.000	0.000	646	3.921	2.91	72.861	0.000	0.000	1.000	0.000	0.000	1.000
352.362	1085	101.8	16.5	0	0.00	29	10.00	13.00	29	42.35	2.14	0.00	1.007	0.000	0.000	647	3.937	2.94	72.777	0.000	0.000	1.000	0.000	0.000	1.000
352.490	1073	101.8	16.5	0	0.00	29	10.05	13.88	29	42.35	2.08	0.00	1.004	0.000	0.000	648	3.965	2.93	72.633	0.000	0.000	1.000	0.000	0.000	1.000
352.617	1047	101.8	16.5	0	0.00	29	10.00	13.24	29	42.35	2.09	0.00	1.025	0.000	0.000	648	4.009	2.98	72.531	0.000	0.000	1.000	0.000	0.000	1.000
352.749	1076	101.8	16.5	0	0.00	29	10.04	13.57	29	42.35	2.15	0.00	0.973	0.000	0.000	648	3.959	2.96	72.579	0.000	0.000	1.000	0.000	0.000	1.000
352.874	1092	101.9	16.4	0	0.00	29	10.03	13.78	29	42.35	2.15	0.00	0.985	0.000	0.000	648	3.935	2.93	72.786	0.000	0.000	1.000	0.000	0.000	1.000
353.003	1109	102.1	16.5	0	0.00	28	10.04	13.38	28	42.36	2.13	0.00	0.985	0.000	0.000	649	3.906	2.89	72.987	0.000	0.000	1.000	0.000	0.000	1.000
353.132	1133	101.9	16.5	0	0.00	28	10.04	13.30	28	42.35	2.14	0.00	0.979	0.000	0.000	650	3.870	2.87	73.003	0.000	0.000	1.000	0.000	0.000	1.000
353.258	1117	102.1	16.5	0	0.00	28	10.05	13.58	28	42.35	2.14	0.00	1.004	0.000	0.000	651	3.868	2.88	73.077	0.000	0.000	1.000	0.000	0.000	1.000
353.386	1076	101.8	16.5	0	0.00	28	10.03	13.52	28	42.35	2.16	0.00	1.038	0.000	0.000	652	3.938	2.91	73.043	0.000	0.000	1.000	0.000	0.000	1.000
353.514	1096	101.9	16.5	0	0.00	29	10.04	13.14	29	42.35	2.14	0.00	0.982	0.000	0.000	652	3.916	2.92	72.833	0.000	0.000	1.000	0.000	0.000	1.000
353.646	1089	101.8	16.5	0	0.00	28	10.03	13.77	28	42.35	2.12	0.00	1.006	0.000	0.000	652	3.905	2.91	72.958	0.000	0.000	1.000	0.000	0.000	1.000
353.773	1097	101.8	16.5	0	0.00	28	10.00	13.28	28	42.35	2.16	0.00	0.994	0.000	0.000	652	3.895	2.89	73.112	0.000	0.000	1.000	0.000	0.000	1.000
353.899	1104	101.8	16.5	0	0.00	28	10.03	13.49	28	42.35	2.16	0.00	1.003	0.000	0.000	652	3.878	2.89	73.033	0.000	0.000	1.000	0.000	0.000	1.000
354.031	1077	102.5	16.5	0	0.00	29	10.03	13.51	29	42.35	2.14	0.00	1.022	0.000	0.000	652	3.922	2.92	72.892	0.000	0.000	1.000	0.000	0.000	1.000
354.160	1085	102.1	16.5	0	0.00	29	10.04	13.38	29	42.35	2.13	0.00	0.993	0.000	0.000	652	3.955	2.96	72.625	0.000	0.000	1.000	0.000	0.000	1.000
354.290	1078	101.8	16.5	0	0.00	29	10.03	13.77	29	42.35	2.13	0.00	1.006	0.000	0.000	652	3.925	2.93	72.794	0.000	0.000	1.000	0.000	0.000	1.000
354.410	1074	102.1	16.5	0	0.00	30	10.06	13.75	30	42.35	2.12	0.00	1.004	0.000	0.000	652	4.013	3.00	72.190	0.000	0.000	1.000	0.000	0.000	1.000
354.539	1028	101.9	16.5	0	0.00	30	10.07	13.29	30	42.35	2.10	0.00	1.045	0.000	0.000	652	4.019	3.01	72.436	0.000	0.000	1.000	0.000	0.000	1.000
354.667	1069	101.9	16.5	0	0.00	29	10.04	13.42	29	42.35	2.11	0.00	0.967	0.000	0.000	652	3.958	2.95	72.585	0.000	0.000	1.000	0.000	0.000	1.000
354.799	1090	102.3	16.5	0	0.00	29	10.00	13.37	29	42.35	2.11	0.00	1.014	0.000	0.000	652	3.951	2.95	72.633	0.000	0.000	1.000	0.000	0.000	1.000
354.928	1101	101.9	16.5	0	0.00	29	10.02	13.80	29	42.35	2.11	0.00	0.990	0.000	0.000	652	3.918	2.93	72.704	0.000	0.000	1.000	0.000	0.000	1.000
355.058	1111	101.8	16.5	0	0.00	28	10.07	13.61	28	42.35	2.13	0.00	0.991	0.000	0.000	652	3.907	2.89	72.932	0.000	0.000	1.000	0.000	0.000	1.000
355.180	1128	101.9	16.5	0	0.00	28	10.01	13.59	28	42.36	2.16	0.00	0.985	0.000	0.000	653	3.854	2.85	73.343	0.000	0.000	1.000	0.000	0.000	1.000
355.304	1144	101.9	16.5	0	0.00	28	10.03	13.63	28	42.35	2.14	0.00	0.986	0.000	0.000	654	3.834	2.83	73.311	0.000	0.000	1.000	0.000	0.000	1.000
355.437	1122	102.1	16.6	0	0.00	27	10.03	13.32	27	42.34	2.12	0.00	1.017	0.000	0.000	654	3.819	2.82	73.525	0.000	0.000	1.000	0.000	0.000	1.000
355.563	1092	101.8	16.5	0	0.00	28	10.04	13.49	28	42.36	2.08	0.00	1.027	0.000	0.000	654	3.884	2.88	73.182	0.000	0.000	1.000	0.000	0.000	1.000
355.695	1082	101.9	16.5	0	0.00	28	10.04	13.49	28	42.35	2.14	0.00	1.009	0.000	0.000	654	3.916	2.90	72.957	0.000	0.000	1.000	0.000	0.000	1.000
355.825	1057	102.1	16.5	0	0.00	29	10.00	13.41	29	42.35	2.13	0.00	1.024	0.000	0.000	654	3.949	2.95	72.733	0.000	0.000	1.000	0.000	0.000	1.000
355.946	1058	102.1	16.5	0	0.00	29	10.03	13.57	29	42.35	2.13	0.00	0.999	0.000	0.000	654	3.964	2.96	72.633	0.000	0.000	1.000	0.000	0.000	1.000
356.073	1065	102.1	16.5	0	0.00	30	10.03	13.32	30	42.36	2.13	0.00	1.013	0.000	0.000	654	3.994	2.99	72.469	0.000	0.000	1.000	0.000	0.000	1.000
356.202	1051	102.1	16.5	0	0.00	29	10.04	13.51	29	42.35	2.12	0.00	1.013	0.000	0.000	654	3.985	2.98	72.501	0.000	0.000	1.000	0.000	0.000	1.000
356.332	1054	102.7	16.5	0	0.00	30	10.03	13.76	30	42.35	2.13	0.00	0.997	0.000	0.000	654	4.014	3.01	72.223	0.000	0.000	1.000	0.000	0.000	1.000
356.457	1080	101.8	16.5	0	0.00	29	10.03	13.20	29	42.35	2.13	0.00	0.977	0.000	0.000	654	3.994	2.98	72.373	0.000	0.000	1.000	0.000	0.000	1.000
356.585	1091	102.1	16.5	0	0.00	29	10.03	13.38	29	42.35	2.13	0.00	0.990	0.000	0.000	654	3.965	2.96	72.431	0.000	0.000	1.000	0.000	0.000	1.000
356.713	1077	102.1	16.5	0	0.00	29	10.01	13.58	29	42.35	2.13	0.00	1.013	0.000	0.000	654	3.958	2.96	72.503	0.000	0.000	1.000	0.000	0.000	1.000
356.841	1090	102.5	16.6	0	0.00	29	10.02	14.02	29	42.34	2.12	0.00	0.988	0.000	0.000	654	3.950	2.94	72.567	0.000	0.000	1.000	0.000	0.000	1.000
356.972	1099	102.1	16.5	0	0.00	29	10.01	13.37	29	42.35	2.12	0.00	0.992	0.000	0.000	654	3.935	2.92	72.849	0.000	0.000	1.000	0.000	0.000	1.000
357.097	1106	102.1	16.5	0	0.00	28	10.03	13.54	28	42.35	2.12	0.00	0.980	0.000	0.000	654	3.874	2.86	73.123	0.000	0.000	1.000	0.000	0.000	1.000
357.224	1127	102.3	16.5	0	0.00	28	10.03	13.67	28	42.35	2.13	0.00	1.002	0.000	0.000	654	3.853	2.85	73.203	0.000	0.000	1.000	0.000	0.000	1.000
357.356	1116	102.1	16.6	0	0.00	28	10.05	13.77	28	42.34	2.13	0.00	1.010	0.000	0.000	654	3.850	2.87	73.129	0.000	0.000	1.000	0.000	0.000	1.000
357.689	1127	102.3	16.5	0	0.00	28	10.03	13.41	28	52.35	2.17	0.00	0.985	0.000	0.000	656	3.853	2.84	73.242	0.000	0.000	1.000	0.000	0.000	1.000
357.817	1089	102.1	16.5	0	0.00	29	10.03	13.55	29	52.35	2.15	0.00	1.035	0.000	0.000	656	3.926	2.91	72.870	0.000	0.000	1.000	0.000	0.000	1.000
357.946	1053	102.5	16.5	0	0.00	30	10.03	13.74	30	52.35	2.16	0.00	1.034	0.000	0.000	656	4.002	2.99	72.383	0.000	0.000	1.000	0.000	0.000	1.000
358.073	1020	102.1	16.5	0	0.00	30	10.09	13.61	30	52.36	2.16	0.00	0.985	0.000	0.000	658	4.018	3.01	72.423	0.000	0.000	1.000	0.000	0.000	1.000
358.202	1036	102.3	16.5	0	0.00	30	10.07	13.47	30	52.35	2.17	0.00	1.022	0.000	0.000	659	4.053	3.05	71.992	0.000	0.000	1.000	0.000	0.000	1.000
358.331	1014	102.1	16.5	0	0.00	30	10.01	13.13	30	52.35	2.16	0.00	1.022	0.000	0.000	659	4.052	3.05	72.046	0.000	0.000	1.000	0.000	0.000	1.000
358.464	993	101.8	16.5	0	0.00	31	10.03	13.63	31	52.35	2.15	0.00	1.019	0.000	0.000	661	4.092	3.09	71.550	0.000	0.000	1.000	0.000	0.000	1.000
358.596	1020	102.3	16.5	0	0.00	31	10.00	13.95	31	52.35	2.14	0.00	0.974	0.000	0.000	662	4.085	3.08	71.500	0.000	0.000	1.000	0.000	0.000	1.000
358.731	1068	102.3	16.6	0	0.00	30	10.05	13.53	30	52.34	2.16	0.00	0.955	0.000	0.000	662	4.040	3.03	71.891	0.000	0.000	1.000	0.000	0.000	1.000
358.864	1091	102.3	16.5	0	0.00	29	10.03	13.35	29	52.35	2.17	0.00	0.979	0.000	0.000	663	3.982	2.96	72.422	0.000	0.000	1.000	0.000	0.000	1.000
358.983	1127	102.3	16.5	0	0.00	30	10.02	13.48	30	52.35	2.18	0.00	1.077	0.000	0.000	664	4.031	2.98	71.880	0.000	0.000	1.000	0.000	0.000	1.000
359.115	1046	102.5	16.6	0	0.00	30	10.05	13.70	30	52.35	2.14	0.00	1.077	0.000	0.000	664	4.020	3.02	72.190	0.000	0.000	1.000	0.000	0.000	1.000
359.247	1064	102.3	16.5	0	0.00	30	10.08	13.69	30	52.35	2.16	0.00	0.984	0.000	0.000	664	4.007	3.01	72.235	0.000	0.000	1.000	0.000	0.000	1.000
359.378	1062	102.1	16.5	0	0.00	30	10.03	13.27	30	52.35	2.13	0.00	1.002	0.000	0.000	664	4.009	3.00	72.458	0.000	0.000	1.000	0.000	0.000	1.000
359.709	1107	102.3	16.5	0	0.00	29	10.06	13.30	29	52.37	2.15	0.00	0.995	0.000	0.000	664	3.938	2.94	72.514	0.000	0.000	1.000	0.000	0.000	1.000
359.837	1138	102.5	16.5	0	0.00	28	10.00	13.32	28	52.35	2.17	0.00	0.973	0.000	0.000	664	3.871	2.87	72.941	0.000	0.000	1.000	0.000	0.000	1.000
359.962	1110	101.6	16.6	0	0.00	28	10.02	13.94	28	52.35	2.16	0.00	1.025	0.000	0.000	664	3.893	2.89	72.862	0.000	0.000	1.000	0.000	0.000	1.000
360.094	1107	102.9	16.5	0	0.00	30	10.02	13.67	30	52.34	2.15	0.00	1.003	0.000	0.000	664	3.997	2.98	72.038	0.000	0.000	1.000	0.000	0.000	1.000
360.221	1061	102.3	16.5	0	0.00	29	10.05	13.61	29	52.35	2.13	0.00	1.043	0.000	0.000	664	3.932	2.93	72.857	0.000	0.000	1.000	0.000	0.000	1.000
360.349	1124	102.3	16.5	0	0.00	28	10.07	13.24	28	52.35	2.11	0.00	0.980	0.000	0.000	665	3.868	2.90	72.833	0.000	0.000	1.000	0.000	0.000	1.000
360.475	1122	102.5	16.5	0	0.00	28	10.02	13.67	28	52.35	2.17	0.00	1.002	0.000	0.000	666	3.858	2.86	72.916	0.000	0.000	1.000	0.000	0.000	1.000
360.607	1101	102.1	16.5	0	0.00	29	10.12	14.29	29	52.35	2.18	0.00	1.019	0.000	0.000	666	3.908	2.92	72.738	0.000	0.000	1.000	0.000	0.000	1.000
360.738	1105	102.5	16.5	0	0.00	29	10.05	13.77	29	52.35	2.10	0.00	0.996	0.000	0.000	666	3.931	2.92	72.671	0.000	0.000	1.000	0.000	0.000	1.000
360.860	1102	102.3	16.5	0	0.00	29	10.03	13.21	29	52.35	2.15	0.00	1.003	0.000	0.000	667	3.900	2.91	72.751	0.000	0.000	1.000	0.000	0.000	1.000
360.985	1084	102.3	16.5	0	0.00	29	10.03	13.50	29	52.35	2.15	0.00	1.010	0.000	0.000	667	3.931	2.93	72.682	0.000	0.000	1.000	0.000	0.000	1.000
361.114	1062	102.5	16.5	0	0.00	29	10.02	13.67	29	52.35	2.15	0.00	1.021	0.000	0.000	668	3.970	2.97	72.543	0.000	0.000	1.000	0.000	0.000	1.000
361.243	1005	102.5	16.5	0	0.00	31	10.09	13.77	31	52.35	2.15	0.00	1.057	0.000	0.000	668	4.074	3.07	71.690	0.000	0.000	1.000	0.000	0.000	1.000
361.378	1037	102.5	16.5	0	0.00	30	10.05	13.24	30	52.35	2.14	0.00	0.969	0.000	0.000	668	4.025	3.03	72.202	0.000	0.000	1.000	0.000	0.000	1.000
361.501	1055	102.3	16.5	0	0.00	30	10.03	13.46	30	52.35	2.12	0.00	0.983	0.000	0.000	668	4.007	2.99	72.377	0.000	0.000	1.000	0.000	0.000	1.000
361.628	1091	102.5	16.5	0	0.00	30	10.11	13.74	30	52.35	2.18	0.00	0.967	0.000	0.000	668	3.973	2.98	72.218	0.000	0.000	1.000	0.000	0.000	1.000
361.753	1088	102.5	16.5	0	0.00	29	10.00	13.78	29	52.35	2.14	0.00	1.003	0.000	0.000	668	3.970	2.97	72.339	0.000	0.000	1.000	0.000	0.000	1.000
361.883	1088	102.1	16.5	0	0.00	29	10.00	13.38	29	52.35	2.13	0.00	1.004	0.000	0.000	669	3.932	2.93	72.413	0.000	0.000	1.000	0.000	0.000	1.000
362.016	1020	101.8	16.5	0	0.00	30	10.08	13.46	30	52.35	2.13	0.00	1.063	0.000	0.000	670	4.059	3.05	71.842	0.000	0.000	1.000	0.000	0.000	1.000
362.139	1046	102.5	16.5	0	0.00	30	10.14	13.71	30	52.35	2.13	0.00	0.975	0.000	0.000	670	4.040	3.04	72.073	0.000	0.000	1.000	0.000	0.000	1.000
362.272	1021	102.3	16.4	0	0.00	30	10.07	13.62	30	52.35	2.18	0.00	1.024	0.000	0.000	670	4.063	3.04	72.277	0.000	0.000	1.000	0.000	0.000	1.000
362.393	1069	102.3	16.4	0	0.00	30	10.08	13.36	30	52.36	2.17	0.00	0.955	0.000	0.000	670	4.004	3.01	72.169	0.000	0.000	1.000	0.000	0.000	1.000
362.521	1028	101.8	16.4	0	0.00	30	10.06	13.49	30	52.36	2.12	0.00	1.040	0.000	0.000	670	4.027	3.02	72.305	0.000	0.000	1.000	0.000	0.000	1.000
362.654	1035	102.3	16.4	0	0.00	30	10.11	13.55	30	52.36	2.18	0.00	0.993	0.000	0.000	670	4.036	3.04	72.107	0.000	0.000	1.000	0.000	0.000	1.000
362.786	1015	102.7	16.5	0	0.00	31	10.05	13.34	31	52.35	2.14	0.00	1.020	0.000	0.000	670	4.082	3.08	71.311	0.000	0.000	1.000	0.000	0.000	1.000
362.910	988	102.3	16.5	0	0.00	31	10.05	13.18	31	52.35	2.13	0.00	1.027	0.000	0.000	670	4.094	3.08	71.514	0.000	0.000	1.000	0.000	0.000	1.000
363.040	998	102.7	16.5	0	0.00	31	10.04	13.27	31	52.35	2.16	0.00	0.990	0.000	0.000	670	4.085	3.09	71.421	0.000	0.000	1.000	0.000	0.000	1.000
363.165	1009	102.3	16.5	0	0.00	31	10.11	14.46	31	52.35	2.12	0.00	0.997	0.000	0.000	672	4.077	3.08	71.209	0.000	0.000	1.000	0.000	0.000	1.000
363.293	1012	102.5	16.5	0	0.00	31	10.00	13.44	31	52.35	2.12	0.00	0.995	0.000	0.000	672	4.094	3.09	71.302	0.000	0.000	1.000	0.000	0.000	1.000
363.421	1028	102.5	16.5	0	0.00	31	10.06	13.63	31	52.35	2.14	0.00	0.989	0.000	0.000	672	4.070	3.08	71.580	0.000	0.000	1.000	0.000	0.000	1.000
363.551	990	102.5	16.5	0	0.00	31	10.09	13.57	31	52.35	2.16	0.00	1.038	0.000	0.000	673	4.121	3.11	71.056	0.000	0.000	1.000	0.000	0.000	1.000
363.682	977	102.3	16.5	0	0.00	31	10.10	13.30	31	52.35	2.14	0.00	1.013	0.000	0.000	673	4.105	3.10	70.677	0.000	0.000	1.000	0.000	0.000	1.000
363.805	943	102.3	16.5	0	0.00	31	10.10	13.46	31	52.35	2.16	0.00	1.036	0.000	0.000	674	4.135	3.07	71.263	0.000	0.000	1.000	0.000	0.000	1.000
363.933	1006	102.3	16.5	0	0.00	31	10.16	13.81	31	52.35	2.13	0.00	0.937	0.000	0.000	674	4.100	3.09	71.352	0.000	0.000	1.000	0.000	0.000	1.000
364.062	1017	102.1	16.5	0	0.00	31	10.07	13.52	31	52.35	2.17	0.00	0.989	0.000	0.000	674	4.106	3.11	71.167	0.000	0.000	1.000	0.000	0.000	1.000
364.193	975	102.1	16.5	0	0.00	31	10.10	13.63	31	52.35	2.15	0.00	1.043	0.000	0.000	674	4.090	3.09	71.602	0.000	0.000	1.000	0.000	0.000	1.000
364.314	1004	102.1	16.5	0	0.00	31	10.11	13.71	31	52.35	2.15	0.00	0.971	0.000	0.000	674	4.088	3.07	71.637	0.000	0.000	1.000	0.000	0.000	1.000
364.447	1053	102.5	16.5	0	0.00	30	10.08	13.32	30	52.35	2.15	0.00	0.953	0.000	0.000	674	4.035	3.01	72.191	0.000	0.000	1.000	0.000	0.000	1.000
364.567	1101	102.3	16.4	0	0.00	29	10.01	13.67	29	52.35	2.15	0.00	0.973	0.000	0.000	676	3.941	2.91	72.665	0.000	0.000	1.000	0.000	0.000	1.000
364.695	1131	102.5	16.5	0	0.00	30	10.11	13.66	29	52.36	2.15	0.00	1.054	0.000	0.000	676	3.998	3.00	72.196	0.000	0.000	1.000	0.000	0.000	1.000
364.826	1085	102.5	16.5	0	0.00	29	10.08	13.32	29	52.35	2.14	0.00	0.989	0.000	0.000	676	3.932	2.93	72.757	0.000	0.000	1.000	0.000	0.000	1.000
364.961	1044	102.9	16.5	0	0.00	29	10.08	13.74	29	52.35	2.14	0.00	1.039	0.000	0.000	677	4.016	2.98	72.530	0.000	0.000	1.000	0.000	0.000	1.000
365.084	1035	102.9	16.5	0	0.00	30	10.14	13.91	30	52.35	2.18	0.00	1.009	0.000	0.000	678	4.046	3.01	72.166	0.000	0.000	1.000	0.000	0.000	1.000
365.212	1034	102.5	16.5	0	0.00	30	10.10	13.47	30	52.35	2.16	0.00	1.001	0.000	0.000	678	4.013	3.02	72.301	0.000	0.000	1.000	0.000	0.000	1.000
365.340	1039	102.1	16.5	0	0.00	30	10.08	13.60	30	52.35	2.16	0.00	0.995	0.000	0.000	679	4.012	2.99	72.481	0.000	0.000	1.000	0.000	0.000	1.000
